id,idAnalyse,distanceDebut,tpsDebut,tpsDebutCycles,nbCycles,tpsFinCycles,distanceFin,tpsFin,TRIAL311
4187,533,5.0,-1.0,-1.0,-1,-1.0,15.0,5.5,T
4188,533,15.0,5.5,5.58,5,10.99,25.0,10.99,T
4189,533,25.0,10.99,10.99,9,22.03,45.0,22.03,T
4190,533,55.0,26.97,32.01,1,32.64,65.0,32.64,T
4191,533,65.0,32.64,32.64,5,38.49,75.0,38.49,T
4192,533,75.0,38.49,38.49,9,50.38,95.0,50.38,T
4193,533,105.0,55.78,59.62,2,61.96,115.0,61.96,T
4194,533,115.0,61.96,61.96,5,68.12,125.0,68.12,T
4195,533,125.0,68.12,68.12,10,80.81,145.0,80.81,T
4196,533,155.0,86.06,90.38,2,92.14,165.0,92.14,T
4197,533,165.0,92.14,92.14,5,98.42,175.0,98.42,T
4198,533,175.0,98.42,98.42,12,112.15,195.0,112.15,T
4199,534,5.0,-1.0,5.57,0,5.68,15.0,5.68,T
4200,534,15.0,5.68,5.68,4,10.96,25.0,10.96,T
4201,534,25.0,10.96,10.96,9,22.05,45.0,22.05,T
4202,534,55.0,27.06,31.78,1,32.79,65.0,32.79,T
4203,534,65.0,32.79,32.79,5,38.65,75.0,38.65,T
4204,534,75.0,38.65,38.65,9,50.56,95.0,50.56,T
4205,534,105.0,56.0,59.86,2,62.03,115.0,62.03,T
4206,534,115.0,62.03,62.03,5,67.84,125.0,67.84,T
4207,534,125.0,67.84,67.84,9,79.56,145.0,79.56,T
4208,534,155.0,84.81,88.56,2,90.85,165.0,90.85,T
4209,534,165.0,90.85,90.85,5,96.71,175.0,96.71,T
4210,534,175.0,96.71,96.71,9,108.49,195.0,108.49,T
4211,535,5.0,-1.0,-1.0,-1,-1.0,15.0,5.81,T
4212,535,15.0,5.81,6.12,5,11.39,25.0,11.39,T
4213,535,25.0,11.39,11.39,11,23.0,45.0,23.0,T
4214,535,55.0,28.21,33.56,0,33.89,65.0,33.89,T
4215,535,65.0,33.89,33.89,5,39.88,75.0,39.88,T
4216,535,75.0,39.88,39.88,11,52.12,95.0,52.12,T
4217,535,105.0,57.51,62.17,1,63.53,115.0,63.53,T
4218,535,115.0,63.53,63.53,5,69.54,125.0,69.54,T
4219,535,125.0,69.54,69.54,11,82.11,145.0,82.11,T
4220,535,155.0,87.43,91.27,2,93.38,165.0,93.38,T
4221,535,165.0,93.38,93.38,6,99.65,175.0,99.65,T
4222,535,175.0,99.65,99.65,11,112.36,195.0,112.36,T
4223,536,5.0,-1.0,5.62,0,6.16,15.0,6.16,T
4224,536,15.0,6.16,6.16,5,11.47,25.0,11.47,T
4225,536,25.0,11.47,11.47,10,22.34,45.0,22.34,T
4226,536,55.0,27.51,30.56,2,33.31,65.0,33.31,T
4227,536,65.0,33.31,33.31,5,38.8,75.0,38.8,T
4228,536,75.0,38.8,38.8,10,50.67,95.0,50.67,T
4229,536,105.0,55.93,59.13,2,61.97,115.0,61.97,T
4230,536,115.0,61.97,61.97,5,67.84,125.0,67.84,T
4231,536,125.0,67.84,67.84,11,80.27,145.0,80.27,T
4232,536,155.0,85.74,89.09,3,91.94,165.0,91.94,T
4233,536,165.0,91.94,91.94,5,98.12,175.0,98.12,T
4234,536,175.0,98.12,98.12,11,111.36,195.0,111.36,T
4235,537,5.0,-1.0,-1.0,-1,-1.0,15.0,6.05,T
4236,537,15.0,6.05,6.11,4,11.63,25.0,11.63,T
4237,537,25.0,11.63,11.63,9,22.87,45.0,22.87,T
4238,537,55.0,27.97,31.71,2,33.81,65.0,33.81,T
4239,537,65.0,33.81,33.81,4,39.49,75.0,39.49,T
4240,537,75.0,39.49,39.49,9,51.59,95.0,51.59,T
4241,537,105.0,56.97,59.75,3,63.14,115.0,63.14,T
4242,537,115.0,63.14,63.14,5,69.23,125.0,69.23,T
4243,537,125.0,69.23,69.23,10,81.75,145.0,81.75,T
4244,537,155.0,87.13,89.63,3,93.32,165.0,93.32,T
4245,537,165.0,93.32,93.32,5,99.53,175.0,99.53,T
4246,537,175.0,99.53,99.53,11,112.43,195.0,112.43,T
4247,538,5.0,-1.0,5.64,0,5.79,15.0,5.79,T
4248,538,15.0,5.79,5.79,5,11.35,25.0,11.35,T
4249,538,25.0,11.35,11.35,10,22.93,45.0,22.93,T
4250,538,55.0,28.13,32.9,1,33.79,65.0,33.79,T
4251,538,65.0,33.79,33.79,5,39.62,75.0,39.62,T
4252,538,75.0,39.62,39.62,10,51.7,95.0,51.7,T
4253,538,105.0,56.96,61.47,1,62.81,115.0,62.81,T
4254,538,115.0,62.81,62.81,5,68.84,125.0,68.84,T
4255,538,125.0,68.84,68.84,11,81.17,145.0,81.17,T
4256,538,155.0,86.48,90.57,2,92.23,165.0,92.23,T
4257,538,165.0,92.23,92.23,5,98.17,175.0,98.17,T
4258,538,175.0,98.17,98.17,11,110.88,195.0,110.88,T
4259,539,5.0,-1.0,6.38,1,7.0,15.0,7.0,T
4260,539,15.0,7.0,7.0,5,12.96,25.0,12.96,T
4261,539,25.0,12.96,12.96,10,25.68,45.0,25.68,T
4262,539,55.0,31.52,33.97,3,38.07,65.0,38.07,T
4263,539,65.0,38.07,38.07,5,44.6,75.0,44.6,T
4264,539,75.0,44.6,44.6,11,58.21,95.0,58.21,T
4265,539,105.0,64.29,66.6,4,70.87,115.0,70.87,T
4266,539,115.0,70.87,70.87,6,77.62,125.0,77.62,T
4267,539,125.0,77.62,77.62,11,91.14,145.0,91.14,T
4268,539,155.0,97.4,99.82,4,104.09,165.0,104.09,T
4269,539,165.0,104.09,104.09,6,110.94,175.0,110.94,T
4270,539,175.0,110.94,110.94,13,124.69,195.0,124.69,T
4271,540,5.0,-1.0,6.63,0,6.63,15.0,6.63,T
4272,540,15.0,6.63,6.63,6,12.8,25.0,12.8,T
4273,540,25.0,12.8,12.8,12,25.55,45.0,25.55,T
4274,540,55.0,31.16,33.56,4,37.9,65.0,37.9,T
4275,540,65.0,37.9,37.9,6,44.39,75.0,44.39,T
4276,540,75.0,44.39,44.39,12,57.72,95.0,57.72,T
4277,540,105.0,63.72,65.57,4,70.43,115.0,70.43,T
4278,540,115.0,70.43,70.43,6,77.08,125.0,77.08,T
4279,540,125.0,77.08,77.08,12,90.5,145.0,90.5,T
4280,540,155.0,96.62,98.41,5,103.4,165.0,103.4,T
4281,540,165.0,103.4,103.4,6,110.32,175.0,110.32,T
4282,540,175.0,110.32,110.32,13,124.62,195.0,124.62,T
4283,541,5.0,-1.0,5.91,1,7.15,15.0,7.15,T
4284,541,15.0,7.15,7.15,5,13.09,25.0,13.09,T
4285,541,25.0,13.09,13.09,11,25.75,45.0,25.75,T
4286,541,55.0,31.5,33.14,4,38.16,65.0,38.16,T
4287,541,65.0,38.16,38.16,5,44.72,75.0,44.72,T
4288,541,75.0,44.72,44.72,11,58.12,95.0,58.12,T
4289,541,105.0,63.97,65.47,5,70.62,115.0,70.62,T
4290,541,115.0,70.62,70.62,6,77.12,125.0,77.12,T
4291,541,125.0,77.12,77.12,12,90.27,145.0,90.27,T
4292,541,155.0,96.16,97.46,5,102.76,165.0,102.76,T
4293,541,165.0,102.76,102.76,6,109.34,175.0,109.34,T
4294,541,175.0,109.34,109.34,13,123.3,195.0,123.3,T
4295,542,5.0,-1.0,6.21,0,6.32,15.0,6.32,T
4296,542,15.0,6.32,6.32,5,12.09,25.0,12.09,T
4297,542,25.0,12.09,12.09,11,23.99,45.0,23.99,T
4298,542,55.0,29.53,32.06,3,35.8,65.0,35.8,T
4299,542,65.0,35.8,35.8,5,42.07,75.0,42.07,T
4300,542,75.0,42.07,42.07,11,55.15,95.0,55.15,T
4301,542,105.0,60.98,63.55,3,67.61,115.0,67.61,T
4302,542,115.0,67.61,67.61,5,74.25,125.0,74.25,T
4303,542,125.0,74.25,74.25,11,87.79,145.0,87.79,T
4304,542,155.0,93.77,95.67,4,100.27,165.0,100.27,T
4305,542,165.0,100.27,100.27,6,106.93,175.0,106.93,T
4306,542,175.0,106.93,106.93,12,120.79,195.0,120.79,T
4307,543,5.0,-1.0,6.08,1,6.93,15.0,6.93,T
4308,543,15.0,6.93,6.93,6,13.07,25.0,13.07,T
4309,543,25.0,13.07,13.07,11,25.52,45.0,25.52,T
4310,543,55.0,31.09,33.28,4,37.5,65.0,37.5,T
4311,543,65.0,37.5,37.5,6,43.82,75.0,43.82,T
4312,543,75.0,43.82,43.82,12,56.9,95.0,56.9,T
4313,543,105.0,62.63,64.84,3,69.16,115.0,69.16,T
4314,543,115.0,69.16,69.16,6,75.76,125.0,75.76,T
4315,543,125.0,75.76,75.76,12,89.14,145.0,89.14,T
4316,543,155.0,95.01,97.0,4,101.76,165.0,101.76,T
4317,543,165.0,101.76,101.76,6,108.52,175.0,108.52,T
4318,543,175.0,108.52,108.52,13,122.55,195.0,122.55,T
4319,544,5.0,-1.0,-1.0,-1,-1.0,15.0,6.54,T
4320,544,15.0,6.54,6.69,6,12.6,25.0,12.6,T
4321,544,25.0,12.6,12.6,12,25.4,45.0,25.4,T
4322,544,55.0,30.92,35.19,3,37.49,65.0,37.49,T
4323,544,65.0,37.49,37.49,6,43.94,75.0,43.94,T
4324,544,75.0,43.94,43.94,12,57.14,95.0,57.14,T
4325,544,105.0,63.08,67.23,3,69.71,115.0,69.71,T
4326,544,115.0,69.71,69.71,7,76.47,125.0,76.47,T
4327,544,125.0,76.47,76.47,13,89.93,145.0,89.93,T
4328,544,155.0,95.9,100.85,2,102.12,165.0,102.12,T
4329,544,165.0,102.12,102.12,7,108.72,175.0,108.72,T
4330,544,175.0,108.72,108.72,14,122.35,195.0,122.35,T
4331,545,5.0,-1.0,5.43,1,6.95,15.0,6.95,T
4332,545,15.0,6.95,6.95,5,13.22,25.0,13.22,T
4333,545,25.0,13.22,13.22,10,25.98,45.0,25.98,T
4334,545,55.0,31.92,33.21,4,38.39,65.0,38.39,T
4335,545,65.0,38.39,38.39,5,45.0,75.0,45.0,T
4336,545,75.0,45.0,45.0,11,58.48,95.0,58.48,T
4337,545,105.0,64.72,66.11,4,71.43,115.0,71.43,T
4338,545,115.0,71.43,71.43,5,78.1,125.0,78.1,T
4339,545,125.0,78.1,78.1,11,91.91,145.0,91.91,T
4340,545,155.0,98.4,99.0,5,105.15,165.0,105.15,T
4341,545,165.0,105.15,105.15,6,111.96,175.0,111.96,T
4342,545,175.0,111.96,111.96,12,126.32,195.0,126.32,T
4343,546,5.0,-1.0,6.66,0,6.66,15.0,6.66,T
4344,546,15.0,6.66,6.66,5,12.94,25.0,12.94,T
4345,546,25.0,12.94,12.94,10,26.01,45.0,26.01,T
4346,546,55.0,31.68,36.24,1,37.94,65.0,37.94,T
4347,546,65.0,37.94,37.94,5,44.44,75.0,44.44,T
4348,546,75.0,44.44,44.44,11,58.03,95.0,58.03,T
4349,546,105.0,63.89,67.93,2,70.29,115.0,70.29,T
4350,546,115.0,70.29,70.29,5,77.02,125.0,77.02,T
4351,546,125.0,77.02,77.02,11,90.89,145.0,90.89,T
4352,546,155.0,96.94,100.59,2,103.64,165.0,103.64,T
4353,546,165.0,103.64,103.64,5,110.42,175.0,110.42,T
4354,546,175.0,110.42,110.42,11,124.74,195.0,124.74,T
4355,547,5.0,-1.0,5.42,1,5.89,15.0,5.89,T
4356,547,15.0,5.89,5.89,4,10.9,25.0,10.9,T
4357,547,25.0,10.9,10.9,8,21.46,45.0,21.46,T
4358,547,55.0,25.88,27.63,3,31.48,65.0,31.48,T
4359,547,65.0,31.48,31.48,4,36.86,75.0,36.86,T
4360,547,75.0,36.86,36.86,8,47.99,95.0,47.99,T
4361,547,105.0,52.45,54.18,3,58.16,115.0,58.16,T
4362,547,115.0,58.16,58.16,4,63.68,125.0,63.68,T
4363,547,125.0,63.68,63.68,8,74.99,145.0,74.99,T
4364,547,155.0,79.82,80.81,3,85.38,165.0,85.38,T
4365,547,165.0,85.38,85.38,4,90.86,175.0,90.86,T
4366,547,175.0,90.86,90.86,9,102.26,195.0,102.26,T
4367,548,5.0,-1.0,5.44,1,6.02,15.0,6.02,T
4368,548,15.0,6.02,6.02,4,11.34,25.0,11.34,T
4369,548,25.0,11.34,11.34,7,22.28,45.0,22.28,T
4370,548,55.0,26.64,29.03,2,32.26,65.0,32.26,T
4371,548,65.0,32.26,32.26,4,37.68,75.0,37.68,T
4372,548,75.0,37.68,37.68,7,48.68,95.0,48.68,T
4373,548,105.0,53.3,55.84,2,58.99,115.0,58.99,T
4374,548,115.0,58.99,58.99,4,64.48,125.0,64.48,T
4375,548,125.0,64.48,64.48,8,75.48,145.0,75.48,T
4376,548,155.0,80.03,82.16,3,85.68,165.0,85.68,T
4377,548,165.0,85.68,85.68,4,91.13,175.0,91.13,T
4378,548,175.0,91.13,91.13,8,102.58,195.0,102.58,T
4379,549,5.0,-1.0,5.09,1,5.92,15.0,5.92,T
4380,549,15.0,5.92,5.92,3,11.21,25.0,11.21,T
4381,549,25.0,11.21,11.21,7,22.24,45.0,22.24,T
4382,549,55.0,26.44,29.48,2,32.13,65.0,32.13,T
4383,549,65.0,32.13,32.13,4,37.79,75.0,37.79,T
4384,549,75.0,37.79,37.79,7,49.17,95.0,49.17,T
4385,549,105.0,53.49,56.63,2,59.22,115.0,59.22,T
4386,549,115.0,59.22,59.22,4,64.89,125.0,64.89,T
4387,549,125.0,64.89,64.89,8,76.08,145.0,76.08,T
4388,549,155.0,80.39,82.92,3,85.91,165.0,85.91,T
4389,549,165.0,85.91,85.91,5,91.43,175.0,91.43,T
4390,549,175.0,91.43,91.43,10,103.21,195.0,103.21,T
4391,550,5.0,-1.0,5.11,1,5.92,15.0,5.92,T
4392,550,15.0,5.92,5.92,4,11.17,25.0,11.17,T
4393,550,25.0,11.17,11.17,8,21.99,45.0,21.99,T
4394,550,55.0,26.37,28.29,3,31.79,65.0,31.79,T
4395,550,65.0,31.79,31.79,4,37.17,75.0,37.17,T
4396,550,75.0,37.17,37.17,8,48.41,95.0,48.41,T
4397,550,105.0,52.96,54.97,3,58.47,115.0,58.47,T
4398,550,115.0,58.47,58.47,4,63.91,125.0,63.91,T
4399,550,125.0,63.91,63.91,8,74.95,145.0,74.95,T
4400,550,155.0,79.42,81.13,3,84.89,165.0,84.89,T
4401,550,165.0,84.89,84.89,4,90.29,175.0,90.29,T
4402,550,175.0,90.29,90.29,9,101.72,195.0,101.72,T
4403,551,5.0,-1.0,5.23,0,5.71,15.0,5.71,T
4404,551,15.0,5.71,5.71,3,10.93,25.0,10.93,T
4405,551,25.0,10.93,10.93,7,21.81,45.0,21.81,T
4406,551,55.0,26.18,28.6,2,31.51,65.0,31.51,T
4407,551,65.0,31.51,31.51,4,36.95,75.0,36.95,T
4408,551,75.0,36.95,36.95,7,48.16,95.0,48.16,T
4409,551,105.0,52.57,55.05,2,58.06,115.0,58.06,T
4410,551,115.0,58.06,58.06,4,63.57,125.0,63.57,T
4411,551,125.0,63.57,63.57,7,74.88,145.0,74.88,T
4412,551,155.0,79.44,81.75,2,85.05,165.0,85.05,T
4413,551,165.0,85.05,85.05,4,90.79,175.0,90.79,T
4414,551,175.0,90.79,90.79,8,102.56,195.0,102.56,T
4415,552,5.0,-1.0,5.1,1,5.71,15.0,5.71,T
4416,552,15.0,5.71,5.71,4,10.82,25.0,10.82,T
4417,552,25.0,10.82,10.82,7,21.42,45.0,21.42,T
4418,552,55.0,25.81,27.45,3,31.18,65.0,31.18,T
4419,552,65.0,31.18,31.18,4,36.52,75.0,36.52,T
4420,552,75.0,36.52,36.52,7,47.58,95.0,47.58,T
4421,552,105.0,52.11,53.53,3,57.71,115.0,57.71,T
4422,552,115.0,57.71,57.71,4,63.17,125.0,63.17,T
4423,552,125.0,63.17,63.17,8,74.47,145.0,74.47,T
4424,552,155.0,79.03,80.54,3,84.59,165.0,84.59,T
4425,552,165.0,84.59,84.59,4,90.16,175.0,90.16,T
4426,552,175.0,90.16,90.16,8,101.72,195.0,101.72,T
4427,553,5.0,-1.0,5.1,1,5.7,15.0,5.7,T
4428,553,15.0,5.7,5.7,4,10.72,25.0,10.72,T
4429,553,25.0,10.72,10.72,8,21.08,45.0,21.08,T
4430,553,55.0,25.5,26.81,3,30.8,65.0,30.8,T
4431,553,65.0,30.8,30.8,4,36.05,75.0,36.05,T
4432,553,75.0,36.05,36.05,8,46.87,95.0,46.87,T
4433,553,105.0,51.42,52.77,3,56.84,115.0,56.84,T
4434,553,115.0,56.84,56.84,4,62.24,125.0,62.24,T
4435,553,125.0,62.24,62.24,8,73.44,145.0,73.44,T
4436,553,155.0,78.32,79.04,4,84.05,165.0,84.05,T
4437,553,165.0,84.05,84.05,4,90.04,175.0,90.04,T
4438,553,175.0,90.04,90.04,9,102.5,195.0,102.5,T
4439,554,5.0,-1.0,-1.0,-1,-1.0,15.0,5.94,T
4440,554,15.0,5.94,6.2,4,11.09,25.0,11.09,T
4441,554,25.0,11.09,11.09,8,21.77,45.0,21.77,T
4442,554,55.0,25.95,28.34,2,31.32,65.0,31.32,T
4443,554,65.0,31.32,31.32,4,36.66,75.0,36.66,T
4444,554,75.0,36.66,36.66,8,47.56,95.0,47.56,T
4445,554,105.0,51.98,54.45,2,57.46,115.0,57.46,T
4446,554,115.0,57.46,57.46,4,62.98,125.0,62.98,T
4447,554,125.0,62.98,62.98,9,74.36,145.0,74.36,T
4448,554,155.0,78.97,81.71,2,84.61,165.0,84.61,T
4449,554,165.0,84.61,84.61,5,90.34,175.0,90.34,T
4450,554,175.0,90.34,90.34,9,102.15,195.0,102.15,T
4451,555,5.0,-1.0,4.68,2,6.77,15.0,6.77,T
4452,555,15.0,6.77,6.77,5,12.43,25.0,12.43,T
4453,555,25.0,12.43,12.43,10,24.29,45.0,24.29,T
4454,555,55.0,29.39,30.2,4,35.51,65.0,35.51,T
4455,555,65.0,35.51,35.51,5,41.45,75.0,41.45,T
4456,555,75.0,41.45,41.45,10,53.53,95.0,53.53,T
4457,555,105.0,58.82,59.31,4,64.98,115.0,64.98,T
4458,555,115.0,64.98,64.98,5,71.07,125.0,71.07,T
4459,555,125.0,71.07,71.07,10,83.37,145.0,83.37,T
4460,555,155.0,88.61,89.0,5,94.69,165.0,94.69,T
4461,555,165.0,94.69,94.69,5,100.82,175.0,100.82,T
4462,555,175.0,100.82,100.82,10,113.19,195.0,113.19,T
4463,556,5.0,-1.0,5.48,1,6.56,15.0,6.56,T
4464,556,15.0,6.56,6.56,4,12.3,25.0,12.3,T
4465,556,25.0,12.3,12.3,8,24.15,45.0,24.15,T
4466,556,55.0,28.96,30.91,3,35.04,65.0,35.04,T
4467,556,65.0,35.04,35.04,4,41.02,75.0,41.02,T
4468,556,75.0,41.02,41.02,8,53.22,95.0,53.22,T
4469,556,105.0,58.23,59.95,3,64.35,115.0,64.35,T
4470,556,115.0,64.35,64.35,4,70.45,125.0,70.45,T
4471,556,125.0,70.45,70.45,8,82.82,145.0,82.82,T
4472,556,155.0,87.91,89.48,3,94.09,165.0,94.09,T
4473,556,165.0,94.09,94.09,4,100.21,175.0,100.21,T
4474,556,175.0,100.21,100.21,9,112.72,195.0,112.72,T
4475,557,5.0,-1.0,4.72,2,6.75,15.0,6.75,T
4476,557,15.0,6.75,6.75,5,12.4,25.0,12.4,T
4477,557,25.0,12.4,12.4,10,24.05,45.0,24.05,T
4478,557,55.0,28.95,30.41,4,34.95,65.0,34.95,T
4479,557,65.0,34.95,34.95,5,40.79,75.0,40.79,T
4480,557,75.0,40.79,40.79,10,52.82,95.0,52.82,T
4481,557,105.0,58.01,59.87,4,64.05,115.0,64.05,T
4482,557,115.0,64.05,64.05,5,70.01,125.0,70.01,T
4483,557,125.0,70.01,70.01,10,82.18,145.0,82.18,T
4484,557,155.0,87.4,89.67,3,93.61,165.0,93.61,T
4485,557,165.0,93.61,93.61,5,99.69,175.0,99.69,T
4486,557,175.0,99.69,99.69,10,112.28,195.0,112.28,T
4487,558,5.0,-1.0,4.79,2,6.87,15.0,6.87,T
4488,558,15.0,6.87,6.87,5,12.49,25.0,12.49,T
4489,558,25.0,12.49,12.49,10,24.06,45.0,24.06,T
4490,558,55.0,29.13,29.81,4,34.99,65.0,34.99,T
4491,558,65.0,34.99,34.99,5,40.75,75.0,40.75,T
4492,558,75.0,40.75,40.75,10,52.75,95.0,52.75,T
4493,558,105.0,57.94,58.58,4,63.77,115.0,63.77,T
4494,558,115.0,63.77,63.77,5,69.71,125.0,69.71,T
4495,558,125.0,69.71,69.71,10,81.63,145.0,81.63,T
4496,558,155.0,86.81,87.3,4,92.77,165.0,92.77,T
4497,558,165.0,92.77,92.77,5,98.72,175.0,98.72,T
4498,558,175.0,98.72,98.72,10,110.87,195.0,110.87,T
4499,559,5.0,-1.0,4.63,2,6.59,15.0,6.59,T
4500,559,15.0,6.59,6.59,4,12.28,25.0,12.28,T
4501,559,25.0,12.28,12.28,9,23.76,45.0,23.76,T
4502,559,55.0,28.59,30.14,3,34.34,65.0,34.34,T
4503,559,65.0,34.34,34.34,4,40.1,75.0,40.1,T
4504,559,75.0,40.1,40.1,9,51.94,95.0,51.94,T
4505,559,105.0,56.99,58.47,4,63.0,115.0,63.0,T
4506,559,115.0,63.0,63.0,5,68.97,125.0,68.97,T
4507,559,125.0,68.97,68.97,9,81.05,145.0,81.05,T
4508,559,155.0,86.16,87.31,4,92.24,165.0,92.24,T
4509,559,165.0,92.24,92.24,5,98.36,175.0,98.36,T
4510,559,175.0,98.36,98.36,10,111.06,195.0,111.06,T
4511,560,5.0,-1.0,5.3,1,6.65,15.0,6.65,T
4512,560,15.0,6.65,6.65,5,12.15,25.0,12.15,T
4513,560,25.0,12.15,12.15,9,23.7,45.0,23.7,T
4514,560,55.0,28.7,29.57,4,34.41,65.0,34.41,T
4515,560,65.0,34.41,34.41,5,40.21,75.0,40.21,T
4516,560,75.0,40.21,40.21,9,52.14,95.0,52.14,T
4517,560,105.0,57.35,58.26,4,63.23,115.0,63.23,T
4518,560,115.0,63.23,63.23,5,69.2,125.0,69.2,T
4519,560,125.0,69.2,69.2,9,81.41,145.0,81.41,T
4520,560,155.0,86.81,87.19,5,92.85,165.0,92.85,T
4521,560,165.0,92.85,92.85,5,99.11,175.0,99.11,T
4522,560,175.0,99.11,99.11,10,112.06,195.0,112.06,T
4523,561,5.0,-1.0,4.85,1,6.53,15.0,6.53,T
4524,561,15.0,6.53,6.53,4,11.92,25.0,11.92,T
4525,561,25.0,11.92,11.92,8,23.42,45.0,23.42,T
4526,561,55.0,28.2,29.89,4,34.19,65.0,34.19,T
4527,561,65.0,34.19,34.19,4,40.08,75.0,40.08,T
4528,561,75.0,40.08,40.08,8,52.28,95.0,52.28,T
4529,561,105.0,57.28,58.68,4,63.29,115.0,63.29,T
4530,561,115.0,63.29,63.29,4,69.4,125.0,69.4,T
4531,561,125.0,69.4,69.4,9,81.75,145.0,81.75,T
4532,561,155.0,86.89,88.21,4,93.14,165.0,93.14,T
4533,561,165.0,93.14,93.14,5,99.2,175.0,99.2,T
4534,561,175.0,99.2,99.2,9,111.94,195.0,111.94,T
4535,562,5.0,-1.0,5.07,1,6.77,15.0,6.77,T
4536,562,15.0,6.77,6.77,4,12.33,25.0,12.33,T
4537,562,25.0,12.33,12.33,9,23.96,45.0,23.96,T
4538,562,55.0,28.93,30.05,4,34.83,65.0,34.83,T
4539,562,65.0,34.83,34.83,4,40.83,75.0,40.83,T
4540,562,75.0,40.83,40.83,9,53.17,95.0,53.17,T
4541,562,105.0,58.4,59.53,4,64.39,115.0,64.39,T
4542,562,115.0,64.39,64.39,5,70.52,125.0,70.52,T
4543,562,125.0,70.52,70.52,10,82.87,145.0,82.87,T
4544,562,155.0,88.21,89.27,4,94.32,165.0,94.32,T
4545,562,165.0,94.32,94.32,5,100.55,175.0,100.55,T
4546,562,175.0,100.55,100.55,9,113.53,195.0,113.53,T
4547,563,5.0,-1.0,-1.0,-1,-1.0,15.0,6.46,T
4548,563,15.0,6.46,6.86,4,12.29,25.0,12.29,T
4549,563,25.0,12.29,12.29,8,24.7,45.0,24.7,T
4550,563,55.0,29.47,-1.0,-1,-1.0,65.0,35.23,T
4551,563,65.0,35.23,35.56,4,41.53,75.0,41.53,T
4552,563,75.0,41.53,41.53,8,54.36,95.0,54.36,T
4553,563,105.0,59.14,64.95,0,-1.0,115.0,64.9,T
4554,563,115.0,64.9,64.95,4,71.14,125.0,71.14,T
4555,563,125.0,71.14,71.14,8,83.65,145.0,83.65,T
4556,563,155.0,88.47,-1.0,-1,-1.0,165.0,94.17,T
4557,563,165.0,94.17,94.49,4,100.41,175.0,100.41,T
4558,563,175.0,100.41,100.41,9,113.45,195.0,113.45,T
4559,564,5.0,-1.0,6.8,0,6.98,15.0,6.98,T
4560,564,15.0,6.98,6.98,4,12.68,25.0,12.68,T
4561,564,25.0,12.68,12.68,8,24.51,45.0,24.51,T
4562,564,55.0,29.26,32.22,2,35.45,65.0,35.45,T
4563,564,65.0,35.45,35.45,4,41.47,75.0,41.47,T
4564,564,75.0,41.47,41.47,8,53.88,95.0,53.88,T
4565,564,105.0,58.69,61.07,3,65.03,115.0,65.03,T
4566,564,115.0,65.03,65.03,4,71.32,125.0,71.32,T
4567,564,125.0,71.32,71.32,8,84.1,145.0,84.1,T
4568,564,155.0,89.28,91.13,4,95.84,165.0,95.84,T
4569,564,165.0,95.84,95.84,4,102.47,175.0,102.47,T
4570,564,175.0,102.47,102.47,9,116.12,195.0,116.12,T
4571,565,5.0,-1.0,6.03,0,6.23,15.0,6.23,T
4572,565,15.0,6.23,6.23,4,11.97,25.0,11.97,T
4573,565,25.0,11.97,11.97,8,24.05,45.0,24.05,T
4574,565,55.0,28.49,33.64,0,34.32,65.0,34.32,T
4575,565,65.0,34.32,34.32,4,40.31,75.0,40.31,T
4576,565,75.0,40.31,40.31,8,52.55,95.0,52.55,T
4577,565,105.0,57.05,61.99,1,62.73,115.0,62.73,T
4578,565,115.0,62.73,62.73,4,68.91,125.0,68.91,T
4579,565,125.0,68.91,68.91,8,81.52,145.0,81.52,T
4580,565,155.0,86.07,90.81,1,91.92,165.0,91.92,T
4581,565,165.0,91.92,91.92,4,98.15,175.0,98.15,T
4582,565,175.0,98.15,98.15,9,111.17,195.0,111.17,T
4583,566,5.0,-1.0,5.94,0,6.15,15.0,6.15,T
4584,566,15.0,6.15,6.15,4,11.91,25.0,11.91,T
4585,566,25.0,11.91,11.91,8,23.96,45.0,23.96,T
4586,566,55.0,28.4,33.58,0,33.86,65.0,33.86,T
4587,566,65.0,33.86,33.86,4,39.84,75.0,39.84,T
4588,566,75.0,39.84,39.84,8,52.14,95.0,52.14,T
4589,566,105.0,56.68,61.84,0,62.22,115.0,62.22,T
4590,566,115.0,62.22,62.22,4,68.41,125.0,68.41,T
4591,566,125.0,68.41,68.41,8,80.8,145.0,80.8,T
4592,566,155.0,85.4,90.42,1,91.33,165.0,91.33,T
4593,566,165.0,91.33,91.33,4,97.52,175.0,97.52,T
4594,566,175.0,97.52,97.52,9,110.54,195.0,110.54,T
4595,567,5.0,-1.0,6.19,0,6.29,15.0,6.29,T
4596,567,15.0,6.29,6.29,5,12.05,25.0,12.05,T
4597,567,25.0,12.05,12.05,9,23.85,45.0,23.85,T
4598,567,55.0,28.6,32.91,1,34.28,65.0,34.28,T
4599,567,65.0,34.28,34.28,4,40.23,75.0,40.23,T
4600,567,75.0,40.23,40.23,9,52.51,95.0,52.51,T
4601,567,105.0,57.25,61.48,1,63.15,115.0,63.15,T
4602,567,115.0,63.15,63.15,5,69.28,125.0,69.28,T
4603,567,125.0,69.28,69.28,9,81.78,145.0,81.78,T
4604,567,155.0,86.68,92.13,0,92.37,165.0,92.37,T
4605,567,165.0,92.37,92.37,5,98.65,175.0,98.65,T
4606,567,175.0,98.65,98.65,10,111.75,195.0,111.75,T
